date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:03	2678/2678	---M--	200	added ('OK')	image/gif	date:Sat,%2018%20Jan%202020%2007:49:32%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/yoo-slider/images/general/popup-loader-light1.gif	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/yoo-slider/images/general/popup-loader-light1.gif	(from http://ibrahimduniya.xyz/wp-content/plugins/yoo-slider/css/gks-main-front.css?ver=5.3.2)
19:21:03	122092/122092	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2018%20Jan%202020%2007:49:32%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/yoo-slider/css/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/yoo-slider/css/fonts/fontawesome-webfonte0a5.ttf	(from http://ibrahimduniya.xyz/wp-content/plugins/yoo-slider/css/fontawesome/font-awesome.css?ver=5.3.2)
19:21:03	4178/4178	---M--	200	added ('OK')	image/gif	date:Sat,%2018%20Jan%202020%2007:49:32%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/yoo-slider/images/general/popup-loader-dark.gif	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/yoo-slider/images/general/popup-loader-dark.gif	(from http://ibrahimduniya.xyz/wp-content/plugins/yoo-slider/css/gks-main-front.css?ver=5.3.2)
19:21:04	395/395	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Jan%202020%2007:49:32%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/yoo-slider/images/general/star_0.svg	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/yoo-slider/images/general/star_0.svg	(from http://ibrahimduniya.xyz/wp-content/plugins/yoo-slider/css/gks-main-front.css?ver=5.3.2)
19:21:04	415/415	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Jan%202020%2007:49:32%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/yoo-slider/images/general/star_1.svg	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/yoo-slider/images/general/star_1.svg	(from http://ibrahimduniya.xyz/wp-content/plugins/yoo-slider/css/gks-main-front.css?ver=5.3.2)
19:21:05	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:14%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.eot	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.eot	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/bootstrap.css?ver=5.3.2)
19:21:06	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:15%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.eot?	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regulard41d.eot	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/bootstrap.css?ver=5.3.2)
19:21:07	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:15%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.woff2	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.woff2	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/bootstrap.css?ver=5.3.2)
19:21:08	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:16%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.woff	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.woff	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/bootstrap.css?ver=5.3.2)
19:21:09	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:17%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.ttf	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.ttf	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/bootstrap.css?ver=5.3.2)
19:21:10	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:18%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.svg	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/fonts/glyphicons-halflings-regular.svg	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/bootstrap.css?ver=5.3.2)
19:21:10	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:19%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/images/close.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/images/close.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/lightbox.css?ver=5.3.2)
19:21:11	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:20%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/images/loading.gif	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/images/loading.gif	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/lightbox.css?ver=5.3.2)
19:21:13	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:21%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/images/prev.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/images/prev.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/lightbox.css?ver=5.3.2)
19:21:14	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:22%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/images/next.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/images/next.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/lightbox.css?ver=5.3.2)
19:21:15	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:21:23%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/images/bg.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/images/bg.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/assets/css/style.css?ver=5.3.2)
19:21:15	1970/1970	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Feb%202019%2005:17:57%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/easy-table/css/easy-table.css	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/easy-table/css/easy-table.css	(from http://ibrahimduniya.xyz/wp-content/plugins/easy-table/themes/minimal/style.css?ver=1.8)
19:21:16	302/302	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/vc/alert.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:16	323/323	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/vc/info.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/vc/info.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:17	244/244	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/vc/tick.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:18	495/495	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:18	712/712	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:19	841/841	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:21	694/694	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:21	544/544	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:22	590/590	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:23	682/682	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:23	705/705	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:24	674/674	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:25	717/717	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:26	691/691	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:26	700/700	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:27	648/648	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:28	621/621	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:28	688/688	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:29	700/700	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:30	647/647	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:30	763/763	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:31	690/690	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:32	709/709	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:32	691/691	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:33	635/635	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:34	590/590	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:35	635/635	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:35	659/659	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:36	1686/1686	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
